state_ut,rank_in_state,city_town,market_tier,current_low_psf,current_high_psf,bear_cagr_pct,base_cagr_pct,bull_cagr_pct,base_2030_low_psf,base_2030_high_psf,water_score_10,water_risk,economic_engine,infra_drivers,live_developments,in_progress_developments,planned_future_developments,key_checks,investment_view
Punjab,6,Mohali/SAS Nagar,Mid-size city,2500,7000,4.5,7.0,10.0,3300,9200,6,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Punjab,7,Hoshiarpur,Emerging town,1200,4200,4.0,6.5,9.5,1500,5400,6,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Punjab,8,Pathankot,Emerging town,1200,4200,4.0,6.5,9.5,1500,5400,6,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Punjab,9,Moga,Emerging town,1200,4200,4.0,6.5,9.5,1500,5400,6,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Punjab,10,Firozpur,Emerging town,1200,4200,4.0,6.5,9.5,1500,5400,6,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,1,Jaipur,Large growth city,4500,12000,5.5,8.0,11.0,6100,16300,4,Medium-high,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,2,Jodhpur,Large growth city,4500,12000,5.5,8.0,11.0,6100,16300,4,Medium-high,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,3,Udaipur,Large growth city,4500,12000,5.5,8.0,11.0,6100,16300,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,4,Kota,Mid-size city,2500,7000,4.5,7.0,10.0,3300,9200,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,5,Ajmer,Mid-size city,2500,7000,4.5,7.0,10.0,3300,9200,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,6,Bikaner,Mid-size city,2500,7000,4.5,7.0,10.0,3300,9200,4,Medium-high,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,7,Alwar,Emerging town,1200,4200,4.0,6.5,9.5,1500,5400,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,8,Bhilwara,Emerging town,1200,4200,4.0,6.5,9.5,1500,5400,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,9,Sikar,Emerging town,1200,4200,4.0,6.5,9.5,1500,5400,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Rajasthan,10,Neemrana,Emerging town,1200,4200,4.0,6.5,9.5,1500,5400,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,1,Gangtok,Large growth city,3800,10200,5.5,8.0,11.0,5200,13900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,2,Namchi,Large growth city,3800,10200,5.5,8.0,11.0,5200,13900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,3,Gyalshing,Large growth city,3800,10200,5.5,8.0,11.0,5200,13900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,4,Mangan,Mid-size city,2100,6000,4.5,7.0,10.0,2800,7900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,5,Rangpo,Mid-size city,2100,6000,4.5,7.0,10.0,2800,7900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,6,Singtam,Mid-size city,2100,6000,4.5,7.0,10.0,2800,7900,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,7,Jorethang,Emerging town,1000,3600,4.0,6.5,9.5,1300,4600,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,8,Ravangla,Emerging town,1000,3600,4.0,6.5,9.5,1300,4600,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,9,Pakyong,Emerging town,1000,3600,4.0,6.5,9.5,1300,4600,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Sikkim,10,Soreng,Emerging town,1000,3600,4.0,6.5,9.5,1300,4600,8,Low,"State capital/district growth, tourism, government services, trade, or local industry-led demand.","Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,1,Chennai,Metro / NCR node,10400,29900,5.0,7.5,10.5,13900,39900,4,Medium-high,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,2,Coimbatore,Large growth city,5200,13800,5.5,8.0,11.0,7100,18800,4,Medium-high,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,3,Madurai,Large growth city,5200,13800,5.5,8.0,11.0,7100,18800,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,4,Tiruchirappalli,Mid-size city,2900,8000,4.5,7.0,10.0,3800,10500,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,5,Salem,Mid-size city,2900,8000,4.5,7.0,10.0,3800,10500,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,6,Tiruppur,Mid-size city,2900,8000,4.5,7.0,10.0,3800,10500,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,7,Erode,Emerging town,1400,4800,4.0,6.5,9.5,1800,6200,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,8,Vellore,Emerging town,1400,4800,4.0,6.5,9.5,1800,6200,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,9,Hosur,Emerging town,1400,4800,4.0,6.5,9.5,1800,6200,4,Medium-high,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Tamil Nadu,10,Thoothukudi,Emerging town,1400,4800,4.0,6.5,9.5,1800,6200,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Telangana,1,Hyderabad,Metro / NCR node,10400,29900,5.0,7.5,10.5,13900,39900,4,Medium-high,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Telangana,2,Warangal,Large growth city,5200,13800,5.5,8.0,11.0,7100,18800,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
Telangana,3,Karimnagar,Large growth city,5200,13800,5.5,8.0,11.0,7100,18800,5,Medium,Industrial/logistics + services demand; validate specific micro-market job creation before buying.,"Road widening, ring-road/highway access, airport/rail improvements, urban expansion and state industrial corridors where applicable.","Existing city economy, current highway/rail connectivity, active residential plotted layouts in peripheral belts where land is available.","Bypass/ring-road upgrades, industrial parks/logistics nodes, transit/airport upgrades, water and sewerage expansion where sanctioned.","Long-range economic corridor spillover, greenfield logistics/industrial nodes, metro/rapid transit proposals in larger metros, and planned urban extensions.","Check title chain, conversion, local development authority approval, RERA applicability, flood/CRZ/forest restrictions, access road width, and assured water source.","Shortlist only if water, title, and approval quality clear the filter; use as a comparative screener, not a buy recommendation."
